30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;31
30.58;60.17;0
30.58;60.17;1
30.58;60.17;1
30.58;60.17;0
30.58;60.17;2
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;2
30.58;60.17;1
30.58;60.17;1
30.58;60.17;32
30.58;60.17;0
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
30.58;60.17;1
29.91;59.83;1
29.91;59.83;0
29.91;59.83;31
29.91;59.83;1
29.91;59.83;3
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;2
29.91;59.83;1
29.91;59.83;0
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;2
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;32
29.91;59.83;0
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;1
29.91;59.83;0
29.91;59.83;1
29.91;59.83;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;2
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;0
30.00;59.99;1
30.00;59.99;1
30.00;59.99;2
30.00;59.99;0
30.00;59.99;1
30.00;59.99;2
30.00;59.99;31
30.00;59.99;2
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;2
30.00;59.99;0
30.00;59.99;1
30.00;59.99;2
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
30.00;59.99;1
29.96;59.91;0
29.96;59.91;1
29.96;59.91;0
29.96;59.91;2
29.96;59.91;2
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;2
29.96;59.91;2
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;49
29.96;59.91;1
29.96;59.91;1
29.96;59.91;1
29.96;59.91;2
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;0
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;32
29.94;59.87;0
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;2
29.94;59.87;0
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;2
29.94;59.87;1
29.94;59.87;1
29.94;59.87;48
29.32;57.65;0
29.32;57.65;2
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;0
29.32;57.65;1
29.32;57.65;2
29.32;57.65;2
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;0
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;2
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;0
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
29.32;57.65;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;2
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;0
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;0
30.59;62.17;3
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;0
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;1
30.59;62.17;0
30.59;62.17;1
29.92;59.85;1
29.92;59.85;0
29.92;59.85;1
29.92;59.85;2
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;0
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;2
29.92;59.85;32
29.92;59.85;0
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;0
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.92;59.85;1
29.85;57.76;1
29.85;57.76;2
29.85;57.76;1
29.85;57.76;1
29.85;57.76;1
29.85;57.76;1
29.85;57.76;0
29.85;57.76;1
29.85;57.76;33
29.85;57.76;1
29.85;57.76;1
29.85;57.76;1
29.85;57.76;1
29.85;57.76;0
29.85;57.76;1
29.85;57.76;2
29.85;57.76;1
29.85;57.76;1
29.85;57.76;1
29.85;57.76;0
29.85;57.76;2
29.85;57.76;1
29.85;57.76;2
29.85;57.76;2
29.85;57.76;1
29.85;57.76;31
29.85;57.76;1
29.85;57.76;1
29.85;57.76;2
29.85;57.76;1
29.85;57.76;1
30.58;62.14;1
30.58;62.14;2
30.58;62.14;1
30.58;62.14;1
30.58;62.14;3
30.58;62.14;2
30.58;62.14;2
30.58;62.14;1
30.58;62.14;2
30.58;62.14;1
30.58;62.14;1
30.58;62.14;2
30.58;62.14;1
30.58;62.14;2
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;51
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
30.58;62.14;1
29.94;59.87;1
29.94;59.87;2
29.94;59.87;1
29.94;59.87;2
29.94;59.87;1
29.94;59.87;1
29.94;59.87;2
29.94;59.87;1
29.94;59.87;2
29.94;59.87;2
29.94;59.87;2
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;2
29.94;59.87;1
29.94;59.87;1
29.94;59.87;1
29.94;59.87;36
29.94;59.87;2
29.94;59.87;2
29.94;59.87;1
29.94;59.87;1
29.94;59.87;2
29.94;59.87;1
29.94;59.87;1
29.96;58.92;1
29.96;58.92;37
29.96;58.92;1
29.96;58.92;1
29.96;58.92;1
29.96;58.92;2
29.96;58.92;2
29.96;58.92;1
29.96;58.92;1
29.96;58.92;1
29.96;58.92;42
29.96;58.92;1
29.96;58.92;2
29.96;58.92;1
29.96;58.92;1
29.96;58.92;3
29.96;58.92;2
29.96;58.92;1
29.96;58.92;2
29.96;58.92;40
29.96;58.92;2
29.96;58.92;2
29.96;58.92;2
29.96;58.92;2
29.96;58.92;1
29.96;58.92;1
29.96;58.92;2
29.96;58.92;1
29.96;58.92;33
29.96;58.92;1
29.96;58.92;1
29.85;55.72;1
29.85;55.72;2
29.85;55.72;2
29.85;55.72;1
29.85;55.72;1
29.85;55.72;5
29.85;55.72;32
29.85;55.72;2
29.85;55.72;2
29.85;55.72;1
29.85;55.72;1
29.85;55.72;2
29.85;55.72;2
29.85;55.72;2
29.85;55.72;1
29.85;55.72;35
29.85;55.72;1
29.85;55.72;1
29.85;55.72;2
29.85;55.72;1
29.85;55.72;2
29.85;55.72;1
29.85;55.72;2
29.85;55.72;1
29.85;55.72;31
29.85;55.72;2
29.85;55.72;1
29.85;55.72;2
29.85;55.72;1
29.85;55.72;1
29.54;61.05;1
29.54;61.05;2
29.54;61.05;1
29.54;61.05;1
29.54;61.05;1
29.54;61.05;1
29.54;61.05;1
29.54;61.05;2
29.54;61.05;1
29.54;61.05;1
29.54;61.05;1
29.54;61.05;1
29.54;61.05;1
29.54;61.05;2
29.54;61.05;1
29.54;61.05;2
29.54;61.05;1
29.54;61.05;2
29.54;61.05;1
29.54;61.05;33
29.54;61.05;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;0
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;2
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;2
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;0
29.98;58.97;1
29.98;58.97;0
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;1
29.98;58.97;2
29.98;58.97;1
29.98;58.97;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;2
30.43;59.88;1
30.43;59.88;0
30.43;59.88;0
30.43;59.88;0
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;1
30.43;59.88;0
30.43;59.88;0
30.43;59.88;0
30.43;59.88;0
30.43;59.88;1
30.43;59.88;1
30.43;59.88;0
30.43;59.88;0
30.43;59.88;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;0
29.61;59.23;1
29.61;59.23;0
29.61;59.23;0
29.61;59.23;0
29.61;59.23;1
29.61;59.23;0
29.61;59.23;1
29.61;59.23;1
29.61;59.23;2
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;1
29.61;59.23;0
29.61;59.23;1
29.61;59.23;1
29.61;59.23;2
29.61;59.23;0
29.61;59.23;0
29.61;59.23;0
29.61;59.23;1
29.61;59.23;0
29.99;58.99;2
29.99;58.99;0
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;0
29.99;58.99;0
29.99;58.99;0
29.99;58.99;0
29.99;58.99;0
29.99;58.99;1
29.99;58.99;0
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;0
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.99;58.99;1
29.61;59.22;1
29.61;59.22;2
29.61;59.22;0
29.61;59.22;0
29.61;59.22;0
29.61;59.22;1
29.61;59.22;0
29.61;59.22;1
29.61;59.22;0
29.61;59.22;1
29.61;59.22;0
29.61;59.22;1
29.61;59.22;1
29.61;59.22;1
29.61;59.22;1
29.61;59.22;0
29.61;59.22;1
29.61;59.22;1
29.61;59.22;2
29.61;59.22;1
29.61;59.22;1
29.61;59.22;1
29.61;59.22;1
29.61;59.22;1
29.61;59.22;1
29.61;59.22;2
29.61;59.22;1
29.61;59.22;0
29.61;59.22;1
29.61;59.22;1
30.76;57.55;2
30.76;57.55;0
30.76;57.55;1
30.76;57.55;1
30.76;57.55;0
30.76;57.55;35
30.76;57.55;1
30.76;57.55;0
30.76;57.55;0
30.76;57.55;1
30.76;57.55;1
30.76;57.55;1
30.76;57.55;1
30.76;57.55;1
30.76;57.55;1
30.76;57.55;1
30.76;57.55;1
30.76;57.55;2
30.76;57.55;0
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;2
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;0
0.69;0.69;0
0.69;0.69;2
0.69;0.69;1
0.69;0.69;1
0.69;0.69;0
0.69;0.69;1
0.69;0.69;1
0.69;0.69;0
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
0.69;0.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;0
29.84;58.69;1
29.84;58.69;1
29.84;58.69;2
29.84;58.69;1
29.84;58.69;0
29.84;58.69;1
29.84;58.69;1
29.84;58.69;2
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;2
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;2
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.84;58.69;2
29.84;58.69;1
29.84;58.69;1
29.84;58.69;1
29.94;59.88;2
29.94;59.88;1
29.94;59.88;1
29.94;59.88;2
29.94;59.88;1
29.94;59.88;1
29.94;59.88;2
29.94;59.88;1
29.94;59.88;1
29.94;59.88;1
29.94;59.88;2
29.94;59.88;1
29.94;59.88;1
29.94;59.88;1
29.94;59.88;1
29.94;59.88;1
29.94;59.88;3
29.94;59.88;1
29.94;59.88;2
29.94;59.88;2
29.94;59.88;1
29.94;59.88;1
29.94;59.88;0
29.94;59.88;1
29.94;59.88;1
29.94;59.88;1
29.94;59.88;1
29.94;59.88;5
29.94;59.88;1
29.94;59.88;1
30.69;59.41;0
30.69;59.41;0
30.69;59.41;0
30.69;59.41;0
30.69;59.41;1
30.69;59.41;0
30.69;59.41;0
30.69;59.41;0
30.69;59.41;0
30.69;59.41;0
30.69;59.41;0
30.69;59.41;1
30.69;59.41;2
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;0
30.69;59.41;0
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;1
30.69;59.41;0
29.62;59.23;1
29.62;59.23;0
29.62;59.23;1
29.62;59.23;1
29.62;59.23;1
29.62;59.23;0
29.62;59.23;0
29.62;59.23;2
29.62;59.23;2
29.62;59.23;0
29.62;59.23;1
29.62;59.23;1
29.62;59.23;1
29.62;59.23;1
29.62;59.23;1
29.62;59.23;0
29.62;59.23;0
29.62;59.23;0
29.62;59.23;0
29.62;59.23;0
29.62;59.23;0
29.62;59.23;1
29.62;59.23;1
29.62;59.23;1
29.62;59.23;0
29.62;59.23;0
29.62;59.23;0
29.62;59.23;1
29.62;59.23;0
29.62;59.23;1
29.62;59.23;0
29.60;59.21;0
29.60;59.21;0
29.60;59.21;1
29.60;59.21;1
29.60;59.21;0
29.60;59.21;1
29.60;59.21;1
29.60;59.21;0
29.60;59.21;0
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;0
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;1
29.60;59.21;0
29.60;59.21;0
29.60;59.21;0
29.60;59.21;0
29.60;59.21;1
29.60;59.21;1
29.60;59.21;2
30.66;57.36;1
30.66;57.36;0
30.66;57.36;1
30.66;57.36;1
30.66;57.36;0
30.66;57.36;35
30.66;57.36;1
30.66;57.36;1
30.66;57.36;0
30.66;57.36;0
30.66;57.36;1
30.66;57.36;1
30.66;57.36;1
30.66;57.36;38
30.66;57.36;1
30.66;57.36;0
30.66;57.36;1
30.66;57.36;1
30.66;57.36;0
30.66;57.36;1
30.66;57.36;0
30.66;57.36;36
30.66;57.36;0
30.66;57.36;1
30.66;57.36;1
30.66;57.36;0
30.66;57.36;0
30.66;57.36;0
30.66;57.36;0
30.66;57.36;36
29.42;51.97;1
29.42;51.97;1
29.42;51.97;0
29.42;51.97;1
29.42;51.97;0
29.42;51.97;0
29.42;51.97;0
29.42;51.97;34
29.42;51.97;0
29.42;51.97;1
29.42;51.97;0
29.42;51.97;1
29.42;51.97;0
29.42;51.97;0
29.42;51.97;0
29.42;51.97;40
29.42;51.97;0
29.42;51.97;1
29.42;51.97;0
29.42;51.97;1
29.42;51.97;1
29.42;51.97;0
29.42;51.97;1
29.42;51.97;0
29.42;51.97;33
29.42;51.97;0
29.42;51.97;1
29.42;51.97;0
29.42;51.97;2
29.42;51.97;1
29.42;51.97;1
30.70;53.48;1
30.70;53.48;34
30.70;53.48;1
30.70;53.48;1
30.70;53.48;0
30.70;53.48;1
30.70;53.48;6
30.70;53.48;1
30.70;53.48;1
30.70;53.48;39
30.70;53.48;0
30.70;53.48;1
30.70;53.48;1
30.70;53.48;1
30.70;53.48;0
30.70;53.48;1
30.70;53.48;0
30.70;53.48;34
30.70;53.48;1
30.70;53.48;1
30.70;53.48;1
30.70;53.48;0
30.70;53.48;1
30.70;53.48;0
30.70;53.48;0
30.70;53.48;35
30.70;53.48;1
30.70;53.48;1
30.70;53.48;1
30.70;53.48;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;0
29.83;51.71;34
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;33
29.83;51.71;0
29.83;51.71;0
29.83;51.71;1
29.83;51.71;1
29.83;51.71;2
29.83;51.71;1
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;0
29.83;51.71;1
29.83;51.71;0
29.73;56.49;1
29.73;56.49;0
29.73;56.49;1
29.73;56.49;2
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.73;56.49;0
29.73;56.49;1
29.73;56.49;2
29.73;56.49;2
29.73;56.49;2
29.73;56.49;0
29.73;56.49;1
29.73;56.49;1
29.73;56.49;32
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.73;56.49;2
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.73;56.49;0
29.73;56.49;3
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.73;56.49;1
29.87;59.74;1
29.87;59.74;1
29.87;59.74;0
29.87;59.74;2
29.87;59.74;2
29.87;59.74;2
29.87;59.74;2
29.87;59.74;2
29.87;59.74;2
29.87;59.74;1
29.87;59.74;1
29.87;59.74;32
29.87;59.74;0
29.87;59.74;2
29.87;59.74;1
29.87;59.74;1
29.87;59.74;2
29.87;59.74;1
29.87;59.74;2
29.87;59.74;2
29.87;59.74;33
29.87;59.74;0
29.87;59.74;1
29.87;59.74;0
29.87;59.74;1
29.87;59.74;1
29.87;59.74;1
29.87;59.74;1
29.87;59.74;2
29.87;59.74;34
29.70;57.48;2
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;2
29.70;57.48;1
29.70;57.48;1
29.70;57.48;31
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;1
29.70;57.48;32
29.70;57.48;0
29.70;57.48;1
29.70;57.48;2
29.70;57.48;1
29.70;57.48;1
29.70;57.48;2
29.70;57.48;1
29.70;57.48;1
29.70;57.48;32
29.70;57.48;1
29.70;57.48;1
29.70;57.48;0
29.70;57.48;1
30.79;61.58;3
30.79;61.58;1
30.79;61.58;2
30.79;61.58;1
30.79;61.58;2
30.79;61.58;1
30.79;61.58;43
30.79;61.58;1
30.79;61.58;1
30.79;61.58;6
30.79;61.58;1
30.79;61.58;0
30.79;61.58;1
30.79;61.58;1
30.79;61.58;0
30.79;61.58;35
30.79;61.58;0
30.79;61.58;1
30.79;61.58;2
30.79;61.58;2
30.79;61.58;0
30.79;61.58;0
30.79;61.58;2
30.79;61.58;1
30.79;61.58;1
30.79;61.58;1
30.79;61.58;0
30.79;61.58;1
30.79;61.58;1
30.79;61.58;1
29.87;52.78;1
29.87;52.78;1
29.87;52.78;33
29.87;52.78;1
29.87;52.78;0
29.87;52.78;0
29.87;52.78;0
29.87;52.78;0
29.87;52.78;1
29.87;52.78;0
29.87;52.78;38
29.87;52.78;1
29.87;52.78;2
29.87;52.78;1
29.87;52.78;1
29.87;52.78;0
29.87;52.78;0
29.87;52.78;0
29.87;52.78;33
29.87;52.78;0
29.87;52.78;0
29.87;52.78;2
29.87;52.78;2
29.87;52.78;1
29.87;52.78;1
29.87;52.78;1
29.87;52.78;35
29.87;52.78;1
29.87;52.78;1
29.87;52.78;2
29.78;52.61;0
29.78;52.61;1
29.78;52.61;0
29.78;52.61;0
29.78;52.61;34
29.78;52.61;0
29.78;52.61;0
29.78;52.61;1
29.78;52.61;1
29.78;52.61;0
29.78;52.61;1
29.78;52.61;1
29.78;52.61;31
29.78;52.61;0
29.78;52.61;1
29.78;52.61;0
29.78;52.61;0
29.78;52.61;0
29.78;52.61;0
29.78;52.61;0
29.78;52.61;0
29.78;52.61;0
29.78;52.61;1
29.78;52.61;0
29.78;52.61;1
29.78;52.61;1
29.78;52.61;0
29.78;52.61;1
29.78;52.61;0
29.78;52.61;1
29.95;52.92;1
29.95;52.92;2
29.95;52.92;1
29.95;52.92;1
29.95;52.92;1
29.95;52.92;0
29.95;52.92;1
29.95;52.92;0
29.95;52.92;1
29.95;52.92;2
29.95;52.92;1
29.95;52.92;1
29.95;52.92;0
29.95;52.92;0
29.95;52.92;0
29.95;52.92;0
29.95;52.92;0
29.95;52.92;1
29.95;52.92;1
29.95;52.92;0
29.95;52.92;1
29.95;52.92;1
29.95;52.92;1
29.95;52.92;1
29.95;52.92;2
29.95;52.92;1
29.95;52.92;0
29.95;52.92;0
29.95;52.92;1
29.95;52.92;1
29.71;52.48;1
29.71;52.48;0
29.71;52.48;1
29.71;52.48;0
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;32
29.71;52.48;0
29.71;52.48;0
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;0
29.71;52.48;33
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;1
29.71;52.48;34
29.71;52.48;2
29.71;52.48;1
29.71;52.48;1
29.71;52.48;0
29.71;52.48;1
29.71;52.48;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;37
29.88;53.78;0
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;0
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;0
29.88;53.78;2
29.88;53.78;0
29.88;53.78;0
29.88;53.78;0
29.88;53.78;0
29.88;53.78;32
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;1
29.88;53.78;31
29.89;55.80;1
29.89;55.80;1
29.89;55.80;1
29.89;55.80;1
29.89;55.80;0
29.89;55.80;1
29.89;55.80;1
29.89;55.80;1
29.89;55.80;33
29.89;55.80;1
29.89;55.80;1
29.89;55.80;1
29.89;55.80;0
29.89;55.80;0
29.89;55.80;1
29.89;55.80;2
29.89;55.80;1
29.89;55.80;1
29.89;55.80;2
29.89;55.80;2
29.89;55.80;1
29.89;55.80;1
29.89;55.80;2
29.89;55.80;1
